doe_number,instance_number,cycle,cycling_substate,start_time,end_time,capacity,time,energy,energy_rest,battery_capacity_charge_bulk,capacity_charge_cc,capacity_charge_cv,time_charge_cc,time_charge_cv,wh_charge_bulk,energy_charge_cc,energy_charge_cv,avg_temp,max_temp,min_temp,ambient_temperature_deg_c_avg,ambient_temperature_deg_c_max,ambient_temperature_deg_c_min,delta_temp,mean_mean_voltage,min_mean_voltage,max_mean_voltage,mean_min_voltage,min_min_voltage,max_min_voltage,mean_max_voltage,min_max_voltage,max_max_voltage,mean_mean_current,min_mean_current,max_mean_current,mean_min_current,min_min_current,max_min_current,mean_max_current,min_max_current,max_max_current,avg_sum_cell_voltage_v,avg_cell1_voltage_v,min_cell1_voltage_v,max_cell1_voltage_v,avg_cell2_voltage_v,max_cell2_voltage_v,min_cell2_voltage_v,avg_cell3_voltage_v,min_cell3_voltage_v,max_cell3_voltage_v,avg_cell4_voltage_v,min_cell4_voltage_v,max_cell4_voltage_v,avg_cell5_voltage_v,min_cell5_voltage_v,max_cell5_voltage_v,avg_cell6_voltage_v,min_cell6_voltage_v,max_cell6_voltage_v,avg_rest_current_a,min_rest_current_a,max_rest_current_a,avg_rest_voltage_v,min_rest_voltage_v,max_rest_voltage_v,capacity_5_minutes,capacity_10_minutes,capacity_15_minutes,capacity_20_minutes,capacity_25_minutes,capacity_30_minutes,capacity_35_minutes,capacity_40_minutes,capacity_45_minutes,capacity_50_minutes,capacity_55_minutes,capacity_60_minutes,capacity_90_minutes,capacity_120_minutes,capacity_150_minutes,capacity_180_minutes,dcir
testCell,25,61,CHARGE,2023-11-21 04:16:17.797,2023-11-21 04:55:38.417,2.625,39.34366666666666,10.4601,,1.912,,0.7119,,19.06983333333333,7.474,,2.9861,5.056624850136848,9.599243,-0.00061035156,26.394064604069516,27.047043,25.743942,9.59985335156,3.974579536095798,3.2792358,4.2034607,3.815044189423484,3.1345062,4.0768127,4.086713364073759,3.2988434,4.3195496,3.9960315531793182,7.541214,0.38838196,13.38165949499788,19.0634,0.4854889,9.278585432547676,0.29130554,11.069061,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00018497645,0.626547,1.2523026,1.8776894,2.2798421,2.4650633,2.5686579,2.6239092,2.6239092,2.6239092,2.6239092,2.6239092,2.6239092,2.6239092,2.6239092,2.6239092,
testCell,25,61,CHARGE REST,2023-11-21 04:55:38.418,2023-11-21 05:25:34.073,,29.92758333333333,,0.0667,,,,,,,,,0.347550594361687,1.5993652,-0.00061035156,26.717735617359416,27.2126,25.746613,1.59997555156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,61,DCIR,2023-11-21 05:25:34.681,2023-11-21 05:25:59.895,0.0543,0.4202333333333333,,0.2225,,,,,,,,,0.00755278932,0.1993866,-0.00061035156,26.35587422448979,26.45958,26.267319,0.19999695156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,2.5688758,
testCell,25,61,DISCHARGE,2023-11-21 05:25:59.915,2023-11-21 05:41:23.446,2.5718,15.392183333333332,8.6911,,,2.5718,,15.3833,,,8.6911,,7.38241745773003,13.599182,0.1993866,26.34264439504132,26.961594,25.925522,13.3997954,3.3873586612672177,2.510315,3.8808136,3.38672729184573,2.5088043,3.8777924,3.388637945013773,2.5118256,3.8838196,10.00637698898072,6.861511,10.06572,9.96434327674931,6.8291473,10.033356,10.038562656198362,6.893875,10.130447,,,,,,,,,,,,,,,,,,,,,,,,,,1.7351086,0.8986197,0.0634764,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,-0.0031518387,0.0254
testCell,25,61,DISCHARGE REST,2023-11-21 05:41:23.940,2023-11-21 06:11:19.082,0.0,29.91903333333333,0.0038,0.0,,,,,,,,,3.241490444202814,14.199173,0.1993866,26.724918335369576,27.145844,26.09375,13.9997864,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.5012665,2.5012665,2.5012665,10.033356,10.033356,10.033356,9.968628,9.968628,9.968628,10.06572,10.06572,10.06572,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,-0.004540146,
testCell,21,60,CHARGE,2023-11-20 18:04:19.584,2023-11-20 18:41:52.583,2.709,37.54998333333333,10.7519,,2.0355,,0.6724,,16.234416666666668,7.9291,,2.8228,7.850614558710829,13.399185,0.5993805,26.51497417159368,27.02568,26.072388,12.7998045,3.944529560457866,3.2511597,4.203308,3.776455504467661,3.1005096,4.0737457,4.058859551944874,3.2692413,4.3268585,4.325897373050452,7.5361023,0.3234253,13.839111437919572,19.244537,0.4204712,9.265408437250487,0.22640991,11.126236,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012242389,0.6246121,1.248437,1.8715913,2.3466208,2.568595,2.676766,2.7079997,2.7079997,2.7079997,2.7079997,2.7079997,2.7079997,2.7079997,2.7079997,2.7079997,
testCell,21,60,CHARGE REST,2023-11-20 18:41:52.773,2023-11-20 19:11:50.405,,29.96053333333333,,0.0,,,,,,,,,1.3787084525916868,4.5993195,0.1993866,26.516407974327628,27.348785,25.519638,4.3999329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,60,DCIR,2023-11-20 19:11:51.013,2023-11-20 19:12:16.276,0.0543,0.42105,,0.2231,,,,,,,,,0.3912204,0.5993805,0.1993866,27.312600408163267,27.351456,27.257996,0.3999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,2.6530306,0.0254
testCell,21,60,DISCHARGE,2023-11-20 19:12:16.277,2023-11-20 19:28:13.810,2.6643,15.958883333333334,9.0824,,,2.6643,,15.95,,,9.0824,,9.490095885063829,17.399124,0.5993805,26.88182021329788,27.308731,26.291351,16.7997435,3.413834861170213,2.5054169,3.888443,3.4131746099468088,2.5039062,3.8854218,3.4150946601063823,2.5054169,3.891449,10.006891269148952,6.824524,10.058899,9.964156578882983,6.7921753,10.02655,10.03918205244682,6.8568726,10.123581,,,,,,,,,,,,,,,,,,,,,,,,,,1.8206146,0.98527014,0.14878432,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,-0.011415772,
testCell,21,60,DISCHARGE REST,2023-11-20 19:28:13.985,2023-11-20 19:58:11.344,,29.95598333333333,,0.0524,,,,,,,,,5.375468976149143,17.999115,0.5993805,26.70706750611247,27.48764,25.944214,17.3997345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,60,CHARGE,2023-11-20 18:13:54.428,2023-11-20 18:51:45.038,2.7016,37.8435,10.7276,,2.0257,,0.6748,,16.5853,7.894,,2.8336,6.389058326422584,10.799225,0.79937744,26.68018272452582,27.079086,26.28601,9.99984756,3.9466958446625497,3.2468414,4.2028503,3.780955170026469,3.1040344,4.070572,4.059129332752538,3.2693787,4.3246155,4.279924850559765,7.492584,0.16217041,13.782092107796624,19.039597,0.48654175,9.278525705807244,0.32435608,10.606369,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008542597,0.62308246,1.2459711,1.8688426,2.3395813,2.5581934,2.6656446,2.7004223,2.7004223,2.7004223,2.7004223,2.7004223,2.7004223,2.7004223,2.7004223,2.7004223,
testCell,22,60,CHARGE REST,2023-11-20 18:51:45.285,2023-11-20 19:21:42.573,,29.9548,,0.0035,,,,,,,,,1.2677076997555008,3.3993378,0.79937744,27.24506690953545,27.717285,26.483612,2.59996036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,60,DCIR,2023-11-20 19:21:43.187,2023-11-20 19:22:08.419,0.0542,0.4205333333333333,,0.2232,,,,,,,,,0.8687641404081635,0.9993744,0.79937744,27.42126465306123,27.500992,27.314072,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,2.6454897,
testCell,22,60,DISCHARGE,2023-11-20 19:22:08.439,2023-11-20 19:37:55.098,2.6332,15.77765,8.9716,,,2.6332,,15.76875,,,8.9716,,7.677421000861143,13.399185,0.9993744,26.76149877771797,27.335434,26.515656,12.3998106,3.4106023517222823,2.5102844,3.8856812,3.409926719537136,2.508789,3.8841858,3.411865134714747,2.5102844,3.8871918,10.008168745425197,6.876297,10.573944,9.964946899623255,6.811432,10.541504,10.040413996232518,6.876297,10.606369,,,,,,,,,,,,,,,,,,,,,,,,,,1.8131185,0.97774076,0.14248623,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.012042065,0.0251
testCell,22,60,DISCHARGE REST,2023-11-20 19:37:55.513,2023-11-20 20:07:52.865,,29.95586666666667,,0.0005,,,,,,,,,4.305314150268954,14.199173,0.79937744,27.54705103361858,28.064423,27.153854,13.39979556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,60,CHARGE,2023-11-20 18:03:32.884,2023-11-20 18:41:07.389,2.7029,37.57508333333333,10.7159,,2.0241,,0.6778,,16.3998,7.8765,,2.8395,3.923160408450452,6.799286,0.1993866,26.676233267346475,27.38884,25.978928,6.5998994,3.94936671904234,3.268692,4.2034607,3.776788163422746,3.1058502,4.0677643,4.065820496386615,3.285263,4.3270874,4.3042606057738855,7.571945,0.291214,13.806809256900872,19.221085,0.48538208,9.274540292968286,0.25888062,11.390259,,,,,,,,,,,,,,,,,,,,,,,,,,0.001326626,0.6276972,1.2521993,1.8767251,2.3463545,2.5641992,2.670328,2.7017663,2.7017663,2.7017663,2.7017663,2.7017663,2.7017663,2.7017663,2.7017663,2.7017663,
testCell,23,60,CHARGE REST,2023-11-20 18:41:07.580,2023-11-20 19:11:01.109,,29.89215,,0.0,,,,,,,,,0.7642923953178501,2.199356,0.39938354,27.21660122738387,27.629166,26.504974,1.7999724599999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,60,DCIR,2023-11-20 19:11:01.715,2023-11-20 19:11:26.885,0.0542,0.4195,,0.2224,,,,,,,,,0.4973412346938775,0.5993805,0.39938354,27.56240842857143,27.642517,27.498322,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,2.646797,
testCell,23,60,DISCHARGE,2023-11-20 19:11:26.905,2023-11-20 19:27:17.262,2.6498,15.839283333333332,9.0062,,,2.6498,,15.8303,,,9.0062,,4.792043794491979,8.399261,0.5993805,27.12389142780749,27.525024,26.416855,7.799880499999999,3.411153677379679,2.5012665,3.8868408,3.410500568342246,2.4997559,3.8853302,3.412415415935828,2.502777,3.889862,10.005992783422466,6.892395,10.063553,9.963651518983967,6.8276825,10.031189,10.037505524598933,6.924759,10.128265,,,,,,,,,,,,,,,,,,,,,,,,,,1.8114971,0.9749744,0.13862035,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,-0.003171749,0.0249
testCell,23,60,DISCHARGE REST,2023-11-20 19:27:17.347,2023-11-20 19:57:10.966,,29.89365,,0.0,,,,,,,,,2.662185185990219,8.799255,0.39938354,27.57805476833741,28.200607,26.451569,8.39987146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,60,CHARGE,2023-11-20 18:54:41.745,2023-11-20 19:32:40.413,2.6775,37.9778,10.6463,,2.0053,,0.6712,,16.866016666666667,7.8256,,2.8207,5.685004558187415,9.999237,0.39938354,27.24708772239332,27.94693,26.753311,9.59985346,3.9515316128904474,3.2658844,4.203308,3.7962004545754473,3.1136627,4.079727,4.060196978068624,3.2794495,4.3148346,4.230833986749897,7.522583,0.22599792,13.716042884469806,19.37146,0.4520111,9.279170393273183,0.25830078,11.364578,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011600814,0.6220334,1.2444189,1.8661158,2.324883,2.5344567,2.6396878,2.6763437,2.6763437,2.6763437,2.6763437,2.6763437,2.6763437,2.6763437,2.6763437,2.6763437,
testCell,24,60,CHARGE REST,2023-11-20 19:32:40.598,2023-11-20 20:02:39.118,,29.97533333333333,,0.0068,,,,,,,,,0.7966879937652804,2.799347,0.1993866,27.43093431418093,27.936249,26.956253,2.5999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,60,DCIR,2023-11-20 20:02:39.727,2023-11-20 20:03:05.002,0.0543,0.4212499999999999,,0.223,,,,,,,,,0.1993866,0.1993866,0.1993866,27.05336434693877,27.084427,27.01767,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,2.6213825,0.0251
testCell,24,60,DISCHARGE,2023-11-20 20:03:05.003,2023-11-20 20:18:48.486,2.623,15.724716666666666,8.9296,,,2.623,,15.715816666666669,,,8.9296,,7.255032557558078,13.399185,0.1993866,27.72277866936791,28.264694,26.953583,13.1997984,3.406342526418153,2.5078125,3.8852997,3.405360579524581,2.5063019,3.8838043,3.4077372827120467,2.5093231,3.8898315,10.007040067801176,6.779999,10.299149,9.964165096974597,6.747711,10.234573,10.040565479416523,6.8122864,10.363724,,,,,,,,,,,,,,,,,,,,,,,,,,1.7888365,0.9536773,0.12006361,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,-0.0018132098,
testCell,24,60,DISCHARGE REST,2023-11-20 20:18:48.911,2023-11-20 20:48:47.389,,29.974633333333333,,0.0044,,,,,,,,,3.874269383728606,13.999176,0.39938354,27.48989771515893,27.840118,27.092438,13.59979246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,60,CHARGE,2023-11-21 02:21:15.339,2023-11-21 03:00:35.719,2.631,39.339666666666666,10.4826,,1.9194,,0.7106,,19.00248333333333,7.5023,,2.9802,5.0892229148364,9.79924,-0.00061035156,26.46262557100465,27.084427,25.925522,9.79985035156,3.9742038646672255,3.2792358,4.2034607,3.817129835883846,3.1345062,4.0783234,4.085680716850363,3.2988434,4.318039,4.004901520888092,7.541214,0.38838196,13.39636746239932,19.0634,0.4854889,9.279991685921988,0.38839722,11.133789,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8147998e-05,0.62727827,1.2526537,1.8767835,2.2841446,2.4706044,2.57485,2.629991,2.629991,2.629991,2.629991,2.629991,2.629991,2.629991,2.629991,2.629991,
testCell,25,60,CHARGE REST,2023-11-21 03:00:36.066,2023-11-21 03:30:31.353,,29.92145,,0.0,,,,,,,,,0.3573303959271641,1.5993652,-0.00061035156,26.69921334596577,27.223282,25.746613,1.59997555156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,60,DCIR,2023-11-21 03:30:31.962,2023-11-21 03:30:57.180,0.0543,0.4203,,0.2224,,,,,,,,,-0.0006103515599999,-0.00061035156,-0.00061035156,26.72769824489796,26.74797,26.705246,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,2.5750492,0.0252
testCell,25,60,DISCHARGE,2023-11-21 03:30:57.183,2023-11-21 03:46:21.563,2.5749,15.406333333333333,8.6979,,,2.5749,,15.397483333333334,,,8.6979,,7.363393933497701,13.599182,-0.00061035156,26.13720645844798,26.731949,25.778656,13.59979235156,3.386671286241056,2.5042877,3.879303,3.3859842384700047,2.502777,3.8777924,3.387951621518987,2.5042877,3.8823242,10.00703009741332,6.861511,10.06572,9.964330189488164,6.8291473,10.033356,10.039732495046794,6.893875,10.162811,,,,,,,,,,,,,,,,,,,,,,,,,,1.7411748,0.9045948,0.06801822,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,-2.3945444e-05,
testCell,25,60,DISCHARGE REST,2023-11-21 03:46:21.778,2023-11-21 04:16:17.189,,29.923516666666668,,0.0,,,,,,,,,3.219144910487534,14.199173,-0.00061035156,26.638966998166257,27.145844,25.925522,14.19978335156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,59,CHARGE,2023-11-20 16:09:51.586,2023-11-20 16:47:56.414,2.7291,38.080466666666666,10.8272,,2.0456,,0.6825,,16.679583333333333,7.9626,,2.8646,7.800103188466264,13.399185,0.5993805,26.51670221954425,26.974945,25.970917,12.7998045,3.946345175328648,3.246643,4.203308,3.777041665381247,3.1005096,4.0722504,4.060689359706398,3.270752,4.3208313,4.295590339719323,7.5361023,0.3234253,13.78723768473273,19.212189,0.45281982,9.262734277984212,0.29110718,11.061554,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0001573415,0.6243287,1.2482879,1.870394,2.351511,2.5764883,2.6891828,2.7282925,2.7282925,2.7282925,2.7282925,2.7282925,2.7282925,2.7282925,2.7282925,2.7282925,
testCell,21,59,CHARGE REST,2023-11-20 16:47:56.532,2023-11-20 17:17:53.521,,29.949816666666667,,0.0669,,,,,,,,,1.315873225171149,4.3993225,0.1993866,26.305115708435203,27.2126,25.129776,4.1999359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,59,DCIR,2023-11-20 17:17:54.130,2023-11-20 17:18:19.366,0.0542,0.4206,,0.2231,,,,,,,,,0.3708125485714285,0.39938354,0.1993866,27.18306402040816,27.249985,27.137833,0.1999969399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,2.6733203,0.0256
testCell,21,59,DISCHARGE,2023-11-20 17:18:19.367,2023-11-20 17:34:21.552,2.6782,16.036416666666664,9.127,,,2.6782,,16.027533333333334,,,9.127,,9.481890449724864,17.399124,0.5993805,26.695676694708997,27.191238,26.0083,16.7997435,3.414295798253969,2.5039062,3.8854218,3.4136660476190483,2.5023956,3.8839264,3.415556835978836,2.5054169,3.8869324,10.006242374074088,6.824524,10.349991,9.96310043507937,6.7921753,10.317642,10.038054194497365,6.8568726,10.414673,,,,,,,,,,,,,,,,,,,,,,,,,,1.8393412,1.004364,0.16921405,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,-0.005132646,
testCell,21,59,DISCHARGE REST,2023-11-20 17:34:21.677,2023-11-20 18:04:18.975,,29.954966666666667,,0.0524,,,,,,,,,5.392461378447432,18.399109,0.5993805,26.41367858740832,27.268677,25.44754,17.7997285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,59,CHARGE,2023-11-20 16:20:29.255,2023-11-20 16:57:46.231,2.6806,37.28293333333333,10.6424,,2.016,,0.6636,,16.09273333333333,7.8563,,2.7861,6.437393011582715,10.799225,0.79937744,26.496496026863657,27.29271,25.962906,9.99984756,3.9444598683232592,3.2558594,4.2028503,3.7788688697559896,3.1040344,4.0720825,4.055916606424895,3.2678833,4.3216095,4.309998906055961,7.492584,0.16217041,13.830515367732236,18.974731,0.45410156,9.290151709435872,0.29193115,10.573944,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00039981256,0.62154627,1.2444925,1.8673502,2.3333533,2.5480008,2.6518464,2.6793418,2.6793418,2.6793418,2.6793418,2.6793418,2.6793418,2.6793418,2.6793418,2.6793418,
testCell,22,59,CHARGE REST,2023-11-20 16:57:46.538,2023-11-20 17:27:43.692,,29.952566666666662,,0.0467,,,,,,,,,1.2906902346210267,3.5993347,0.79937744,27.01073771577018,27.599792,25.949554,2.79995726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,59,DCIR,2023-11-20 17:27:44.300,2023-11-20 17:28:09.550,0.0542,0.4208333333333333,,0.2231,,,,,,,,,0.8891719934693877,0.9993744,0.79937744,27.27908548979591,27.370148,27.20192,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,2.6244423,0.025
testCell,22,59,DISCHARGE,2023-11-20 17:28:09.551,2023-11-20 17:43:56.404,2.6342,15.780883333333332,8.9693,,,2.6342,,15.772016666666667,,,8.9693,,7.694269517697686,13.399185,0.9993744,26.45030741796665,27.225952,26.173859,12.3998106,3.409762271543841,2.5042725,3.8841858,3.409120285045724,2.502777,3.8826752,3.411027667832168,2.505783,3.8856812,10.00603015492201,6.876297,10.054977,9.963529934373328,6.843872,10.022537,10.037246113501896,6.908737,10.119843,,,,,,,,,,,,,,,,,,,,,,,,,,1.7920597,0.95717424,0.12044799,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,-0.009961744,
testCell,22,59,DISCHARGE REST,2023-11-20 17:43:56.599,2023-11-20 18:13:53.820,,29.95368333333333,,0.0431,,,,,,,,,4.308248091308071,14.199173,0.79937744,27.22155336797065,27.77069,26.817398,13.39979556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,59,CHARGE,2023-11-20 16:09:58.502,2023-11-20 16:47:28.026,2.6915,37.492066666666666,10.6732,,2.0179,,0.6725,,16.3793,7.8548,,2.8184,3.93284073362222,6.799286,0.39938354,26.56732138266664,27.3835,26.216583,6.399902460000001,3.949644236733331,3.2701874,4.2034607,3.7738134133111103,3.1058502,4.0707855,4.065747102444448,3.2867737,4.3270874,4.296489087698889,7.5395813,0.291214,13.7904392527733,18.962204,0.48538208,9.27270486929999,0.29122925,11.357895,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015693526,0.6275601,1.2536762,1.878698,2.3414934,2.5543182,2.6596909,2.6903784,2.6903784,2.6903784,2.6903784,2.6903784,2.6903784,2.6903784,2.6903784,2.6903784,
testCell,23,59,CHARGE REST,2023-11-20 16:47:28.161,2023-11-20 17:17:21.732,,29.89285,,0.0,,,,,,,,,0.750845168068461,2.199356,0.1993866,26.920698671760388,27.49031,26.384811,1.9999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,59,DCIR,2023-11-20 17:17:22.339,2023-11-20 17:17:47.543,0.0543,0.4200666666666667,,0.2226,,,,,,,,,0.5014228053061224,0.5993805,0.39938354,27.44420728571429,27.498322,27.372818,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,2.635376,0.0251
testCell,23,59,DISCHARGE,2023-11-20 17:17:47.544,2023-11-20 17:33:38.555,2.651,15.850183333333332,9.007,,,2.651,,15.8412,,,9.007,,4.793116614388028,8.399261,0.5993805,26.899962885622667,27.412872,26.200562,7.799880499999999,3.409359457455906,2.5012665,3.8853302,3.408707529716729,2.4997559,3.8838196,3.4106528487974344,2.5012665,3.8883514,10.005383645109571,6.892395,10.063553,9.963186231427054,6.860031,10.031189,10.03698322608231,6.924759,10.0959015,,,,,,,,,,,,,,,,,,,,,,,,,,1.8002906,0.9637536,0.12735681,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,-0.015844684,
testCell,23,59,DISCHARGE REST,2023-11-20 17:33:38.590,2023-11-20 18:03:32.272,,29.8947,,0.0,,,,,,,,,2.671964985929093,8.799255,0.39938354,27.34636807212713,27.912216,26.227264,8.39987146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,59,CHARGE,2023-11-20 17:00:36.617,2023-11-20 17:38:33.431,2.6724,37.9469,10.6288,,2.0029,,0.6685,,16.8626,7.8187,,2.81,5.69056019382074,10.199234,0.39938354,27.003010435366672,27.695923,26.347427,9.79985046,3.9522731699405353,3.267395,4.203308,3.7959862154151023,3.1136627,4.079727,4.061559273023558,3.28096,4.3148346,4.227436566408726,7.522583,0.19371033,13.705151858225008,18.951736,0.4197235,9.281808454199492,0.22601318,11.396866,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007861672,0.6231976,1.2462088,1.8679452,2.323147,2.5305703,2.6351187,2.6713502,2.6713502,2.6713502,2.6713502,2.6713502,2.6713502,2.6713502,2.6713502,2.6713502,
testCell,24,59,CHARGE REST,2023-11-20 17:38:33.795,2023-11-20 18:08:32.723,,29.982133333333334,,0.063,,,,,,,,,0.8084237560024443,2.799347,0.1993866,27.2204320440098,27.714615,26.64116,2.5999604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,59,DCIR,2023-11-20 18:08:33.332,2023-11-20 18:08:58.586,0.0543,0.4209,,0.2232,,,,,,,,,0.1993866,0.1993866,0.1993866,26.67205816326531,26.723938,26.622467,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,2.6163418,
